tanggal,komoditi,harga
2018-03-15,telur ayam kampung,2420.0
2018-08-16,telur ayam kampung,2240.0
2018-03-14,telur ayam kampung,2380.0
2018-03-13,telur ayam kampung,2520.0
2018-03-12,telur ayam kampung,2370.0
2018-03-09,telur ayam kampung,2520.0
2018-03-08,telur ayam kampung,2490.0
2018-03-07,telur ayam kampung,2420.0
2018-08-15,telur ayam kampung,2340.0
2018-08-14,telur ayam kampung,2330.0
2018-09-10,telur ayam kampung,2280.0
2018-08-13,telur ayam kampung,2330.0
2018-08-09,telur ayam kampung,2340.0
2018-08-08,telur ayam kampung,2340.0
2018-08-07,telur ayam kampung,2370.0
2018-08-06,telur ayam kampung,2370.0
2018-08-03,telur ayam kampung,2320.0
2018-08-02,telur ayam kampung,2320.0
2018-08-01,telur ayam kampung,2320.0
2018-09-05,telur ayam kampung,2330.0
2018-09-06,telur ayam kampung,2320.0
2018-08-10,telur ayam kampung,2340.0
2018-09-28,telur ayam kampung,2360.0
2018-04-18,telur ayam ras,22940.0
2018-09-28,telur ayam ras,22040.0
2018-02-07,telur ayam ras,22500.0
2018-02-06,telur ayam ras,22640.0
2018-02-05,telur ayam ras,22550.0
2018-02-02,telur ayam ras,23050.0
2018-02-01,telur ayam ras,23050.0
2018-04-19,telur ayam ras,23360.0
2018-04-20,telur ayam ras,23060.0
2018-04-23,telur ayam ras,23800.0
2018-09-27,telur ayam ras,22240.0
2018-09-26,telur ayam ras,22640.0
2018-02-08,telur ayam ras,22800.0
2018-04-17,telur ayam ras,22740.0
2018-02-12,telur ayam ras,22760.0
2018-04-13,telur ayam ras,22740.0
2018-02-28,telur ayam ras,22960.0
2018-02-27,telur ayam ras,22900.0
2018-02-26,telur ayam ras,23000.0
2018-02-23,telur ayam ras,23000.0
2018-02-22,telur ayam ras,23100.0
2018-02-21,telur ayam ras,22900.0
2018-02-20,telur ayam ras,23040.0
2018-02-19,telur ayam ras,23440.0
2018-02-15,telur ayam ras,23340.0
2018-02-14,telur ayam ras,23400.0
2018-02-13,telur ayam ras,22500.0
2018-09-25,telur ayam ras,22640.0
2018-02-09,telur ayam ras,22340.0
2018-01-08,telur ayam ras,26450.0
2018-04-12,telur ayam ras,22760.0
2018-04-16,telur ayam ras,22700.0
2018-09-24,telur ayam ras,22840.0
2018-04-06,telur ayam ras,21740.0
2018-04-11,telur ayam ras,22460.0
2018-10-08,telur ayam ras,22440.0
2018-10-09,telur ayam ras,22940.0
2018-10-10,telur ayam ras,22940.0
2018-05-02,telur ayam ras,23500.0
2018-05-03,telur ayam ras,23600.0
2018-05-04,telur ayam ras,24100.0
2018-05-07,telur ayam ras,24300.0
2018-05-08,telur ayam ras,25300.0
2018-05-09,telur ayam ras,25900.0
2018-05-11,telur ayam ras,26100.0
2018-01-04,telur ayam ras,26300.0
2018-05-14,telur ayam ras,26200.0
2018-05-15,telur ayam ras,26100.0
2018-05-16,telur ayam ras,25800.0
2018-05-17,telur ayam ras,26100.0
2018-05-18,telur ayam ras,26000.0
2018-05-21,telur ayam ras,25860.0
2018-10-25,telur ayam ras,22040.0
2018-05-31,telur ayam ras,24760.0
2018-01-05,telur ayam ras,26450.0
2018-04-24,telur ayam ras,23740.0
2018-04-25,telur ayam ras,23640.0
2018-04-26,telur ayam ras,23660.0
2018-10-05,telur ayam ras,22440.0
2018-04-27,telur ayam ras,23400.0
2018-05-30,telur ayam ras,25360.0
2018-05-28,telur ayam ras,25760.0
2018-05-25,telur ayam ras,25760.0
2018-05-24,telur ayam ras,25560.0
2018-05-23,telur ayam ras,26160.0
2018-05-22,telur ayam ras,25760.0
2018-04-30,telur ayam ras,23600.0
2018-10-04,telur ayam ras,22540.0
2018-10-03,telur ayam ras,22440.0
2018-10-02,telur ayam ras,22940.0
2018-10-17,telur ayam ras,22440.0
2018-10-18,telur ayam ras,22240.0
2018-10-19,telur ayam ras,22240.0
2018-10-22,telur ayam ras,22340.0
2018-10-23,telur ayam ras,22440.0
2018-10-24,telur ayam ras,22240.0
2018-10-16,telur ayam ras,22640.0
2018-04-02,telur ayam ras,22300.0
2018-01-03,telur ayam ras,26200.0
2018-04-04,telur ayam ras,22200.0
2018-04-05,telur ayam ras,21940.0
2018-04-09,telur ayam ras,21940.0
2018-04-10,telur ayam ras,22140.0
2018-01-02,telur ayam ras,26150.0
2018-04-03,telur ayam ras,22300.0
2018-09-21,telur ayam ras,22840.0
2018-10-15,telur ayam ras,22640.0
2018-10-11,telur ayam ras,22740.0
2018-10-01,telur ayam ras,22040.0
2018-09-03,telur ayam ras,23740.0
2018-09-04,telur ayam ras,23690.0
2018-09-05,telur ayam ras,23740.0
2018-09-06,telur ayam ras,23540.0
2018-09-07,telur ayam ras,23140.0
2018-10-12,telur ayam ras,22340.0
2018-09-10,telur ayam ras,23140.0
2018-09-13,telur ayam ras,22840.0
2018-09-14,telur ayam ras,22640.0
2018-09-17,telur ayam ras,22640.0
2018-09-18,telur ayam ras,22540.0
2018-09-19,telur ayam ras,22840.0
2018-09-20,telur ayam ras,22840.0
2018-09-12,telur ayam ras,23040.0
2018-10-26,telur ayam ras,21940.0
2018-07-17,telur ayam ras,26360.0
2018-10-30,telur ayam ras,21800.0
2018-08-27,telur ayam ras,23940.0
2018-08-23,telur ayam ras,24060.0
2018-08-22,telur ayam ras,23960.0
2018-08-21,telur ayam ras,25060.0
2018-08-20,telur ayam ras,23700.0
2018-08-16,telur ayam ras,25000.0
2018-08-15,telur ayam ras,23800.0
2018-08-14,telur ayam ras,24100.0
2018-08-28,telur ayam ras,23640.0
2018-08-13,telur ayam ras,24100.0
2018-08-09,telur ayam ras,24400.0
2018-08-08,telur ayam ras,25000.0
2018-08-07,telur ayam ras,25240.0
2018-08-06,telur ayam ras,25240.0
2018-08-03,telur ayam ras,25340.0
2018-08-02,telur ayam ras,25740.0
2018-08-01,telur ayam ras,26940.0
2018-01-31,telur ayam ras,22860.0
2018-08-10,telur ayam ras,24100.0
2018-01-30,telur ayam ras,22960.0
2018-08-29,telur ayam ras,23940.0
2018-08-31,telur ayam ras,23940.0
2018-11-26,telur ayam ras,23340.0
2018-11-23,telur ayam ras,23340.0
2018-11-22,telur ayam ras,23340.0
2018-11-21,telur ayam ras,23140.0
2018-11-19,telur ayam ras,22740.0
2018-11-16,telur ayam ras,22640.0
2018-11-15,telur ayam ras,22140.0
2018-11-14,telur ayam ras,23300.0
2018-08-30,telur ayam ras,23840.0
2018-11-13,telur ayam ras,23000.0
2018-11-08,telur ayam ras,22200.0
2018-11-07,telur ayam ras,22200.0
2018-11-06,telur ayam ras,22000.0
2018-11-05,telur ayam ras,22000.0
2018-11-02,telur ayam ras,21700.0
2018-11-01,telur ayam ras,21600.0
2018-01-19,telur ayam ras,23960.0
2018-01-22,telur ayam ras,23800.0
2018-11-12,telur ayam ras,22000.0
2018-01-11,telur ayam ras,25900.0
2018-01-29,telur ayam ras,22840.0
2018-01-26,telur ayam ras,22940.0
2018-01-24,telur ayam ras,23600.0
2018-10-29,telur ayam ras,21940.0
2018-01-18,telur ayam ras,24000.0
2018-06-04,telur ayam ras,24560.0
2018-06-05,telur ayam ras,24660.0
2018-06-06,telur ayam ras,24460.0
2018-06-07,telur ayam ras,24260.0
2018-06-08,telur ayam ras,24060.0
2018-01-25,telur ayam ras,23460.0
2018-06-21,telur ayam ras,24560.0
2018-06-25,telur ayam ras,24360.0
2018-06-26,telur ayam ras,24210.0
2018-06-28,telur ayam ras,24160.0
2018-06-29,telur ayam ras,24860.0
2018-01-15,telur ayam ras,25760.0
2018-01-16,telur ayam ras,25400.0
2018-01-17,telur ayam ras,24900.0
2018-01-23,telur ayam ras,23800.0
2018-06-22,telur ayam ras,24960.0
2018-03-29,telur ayam ras,22640.0
2018-03-28,telur ayam ras,21610.0
2018-03-27,telur ayam ras,21740.0
2018-03-01,telur ayam ras,22860.0
2018-03-02,telur ayam ras,23360.0
2018-03-05,telur ayam ras,23160.0
2018-03-06,telur ayam ras,22060.0
2018-03-07,telur ayam ras,22160.0
2018-03-08,telur ayam ras,22350.0
2018-03-09,telur ayam ras,23200.0
2018-03-12,telur ayam ras,22600.0
2018-03-13,telur ayam ras,22400.0
2018-03-14,telur ayam ras,22100.0
2018-03-15,telur ayam ras,22500.0
2018-03-16,telur ayam ras,22500.0
2018-03-19,telur ayam ras,22640.0
2018-03-20,telur ayam ras,22540.0
2018-03-21,telur ayam ras,21840.0
2018-03-22,telur ayam ras,21400.0
2018-03-23,telur ayam ras,21600.0
2018-01-12,telur ayam ras,25700.0
2018-03-26,telur ayam ras,21540.0
2018-11-27,telur ayam ras,23040.0
2018-11-28,telur ayam ras,23240.0
2018-11-09,telur ayam ras,21950.0
2018-07-25,telur ayam ras,27760.0
2018-07-04,telur ayam ras,25360.0
2018-07-05,telur ayam ras,25960.0
2018-01-10,telur ayam ras,26000.0
2018-07-06,telur ayam ras,25960.0
2018-07-09,telur ayam ras,25210.0
2018-07-10,telur ayam ras,26560.0
2018-07-11,telur ayam ras,26760.0
2018-07-12,telur ayam ras,26960.0
2018-07-18,telur ayam ras,26960.0
2018-07-13,telur ayam ras,27160.0
2018-07-16,telur ayam ras,26860.0
2018-07-26,telur ayam ras,27140.0
2018-01-09,telur ayam ras,26260.0
2018-12-03,telur ayam ras,23940.0
2018-12-07,telur ayam ras,25400.0
2018-07-31,telur ayam ras,26940.0
2018-07-30,telur ayam ras,26940.0
2018-07-27,telur ayam ras,27140.0
2018-12-04,telur ayam ras,23940.0
2018-12-06,telur ayam ras,24600.0
2018-07-02,telur ayam ras,24760.0
2018-07-03,telur ayam ras,25660.0
2018-12-11,telur ayam ras,25500.0
2018-10-31,telur ayam ras,21700.0
2018-12-31,telur ayam ras,26740.0
2018-07-24,telur ayam ras,27560.0
2018-12-28,telur ayam ras,26740.0
2018-11-29,telur ayam ras,23340.0
2018-07-23,telur ayam ras,28060.0
2018-12-27,telur ayam ras,26740.0
2018-07-20,telur ayam ras,27960.0
2018-12-10,telur ayam ras,25400.0
2018-12-26,telur ayam ras,26600.0
2018-12-20,telur ayam ras,26600.0
2018-07-19,telur ayam ras,27060.0
2018-12-19,telur ayam ras,26660.0
2018-11-30,telur ayam ras,23440.0
2018-12-18,telur ayam ras,26660.0
2018-12-17,telur ayam ras,26200.0
2018-12-14,telur ayam ras,26060.0
2018-12-13,telur ayam ras,25260.0
2018-12-12,telur ayam ras,25460.0
2018-12-21,telur ayam ras,26500.0
2018-12-05,telur ayam ras,24600.0
2018-01-18,tepung terigu segitiga biru,10240.0
2018-06-26,tepung terigu segitiga biru,10000.0
2018-01-02,tepung terigu segitiga biru,10160.0
2018-03-01,tepung terigu segitiga biru,10100.0
2018-06-22,tepung terigu segitiga biru,10500.0
2018-09-07,tepung terigu segitiga biru,10140.0
2018-09-10,tepung terigu segitiga biru,10240.0
2018-09-12,tepung terigu segitiga biru,10440.0
2018-09-13,tepung terigu segitiga biru,10040.0
2018-09-14,tepung terigu segitiga biru,9840.0
2018-01-17,tepung terigu segitiga biru,9440.0
2018-09-17,tepung terigu segitiga biru,9840.0
2018-01-22,tepung terigu segitiga biru,10140.0
2018-06-04,tepung terigu segitiga biru,10200.0
2018-09-18,tepung terigu segitiga biru,9840.0
2018-06-25,tepung terigu segitiga biru,10100.0
2018-09-19,tepung terigu segitiga biru,10040.0
2018-09-21,tepung terigu segitiga biru,10340.0
2018-09-24,tepung terigu segitiga biru,10240.0
2018-09-25,tepung terigu segitiga biru,10240.0
2018-09-26,tepung terigu segitiga biru,10340.0
2018-09-27,tepung terigu segitiga biru,10340.0
2018-09-28,tepung terigu segitiga biru,10140.0
2018-06-05,tepung terigu segitiga biru,10600.0
2018-06-07,tepung terigu segitiga biru,10300.0
2018-06-08,tepung terigu segitiga biru,10000.0
2018-06-21,tepung terigu segitiga biru,10200.0
2018-09-20,tepung terigu segitiga biru,10040.0
2018-06-06,tepung terigu segitiga biru,10200.0
2018-04-03,tepung terigu segitiga biru,10260.0
2018-06-28,tepung terigu segitiga biru,10200.0
2018-01-19,tepung terigu segitiga biru,9800.0
2018-11-12,tepung terigu segitiga biru,9900.0
2018-11-13,tepung terigu segitiga biru,9900.0
2018-11-14,tepung terigu segitiga biru,10100.0
2018-11-15,tepung terigu segitiga biru,10540.0
2018-01-03,tepung terigu segitiga biru,10360.0
2018-11-16,tepung terigu segitiga biru,10340.0
2018-11-19,tepung terigu segitiga biru,10340.0
2018-11-21,tepung terigu segitiga biru,10440.0
2018-11-22,tepung terigu segitiga biru,10740.0
2018-11-23,tepung terigu segitiga biru,10640.0
2018-11-26,tepung terigu segitiga biru,10740.0
2018-11-27,tepung terigu segitiga biru,10640.0
2018-11-28,tepung terigu segitiga biru,10740.0
2018-11-29,tepung terigu segitiga biru,10540.0
2018-11-30,tepung terigu segitiga biru,10840.0
2018-03-20,tepung terigu segitiga biru,10010.0
2018-03-19,tepung terigu segitiga biru,10260.0
2018-03-16,tepung terigu segitiga biru,10660.0
2018-03-15,tepung terigu segitiga biru,9960.0
2018-03-14,tepung terigu segitiga biru,9860.0
2018-03-13,tepung terigu segitiga biru,10360.0
2018-03-12,tepung terigu segitiga biru,9760.0
2018-03-09,tepung terigu segitiga biru,10340.0
2018-03-08,tepung terigu segitiga biru,10040.0
2018-03-07,tepung terigu segitiga biru,9900.0
2018-03-06,tepung terigu segitiga biru,9800.0
2018-03-05,tepung terigu segitiga biru,9900.0
2018-03-02,tepung terigu segitiga biru,10300.0
2018-11-09,tepung terigu segitiga biru,10100.0
2018-11-08,tepung terigu segitiga biru,10200.0
2018-11-07,tepung terigu segitiga biru,10300.0
2018-03-21,tepung terigu segitiga biru,9860.0
2018-04-04,tepung terigu segitiga biru,10040.0
2018-06-29,tepung terigu segitiga biru,9500.0
2018-04-05,tepung terigu segitiga biru,10140.0
2018-04-06,tepung terigu segitiga biru,10040.0
2018-03-29,tepung terigu segitiga biru,9800.0
2018-04-09,tepung terigu segitiga biru,10240.0
2018-03-28,tepung terigu segitiga biru,10340.0
2018-03-27,tepung terigu segitiga biru,10140.0
2018-04-10,tepung terigu segitiga biru,10140.0
2018-03-26,tepung terigu segitiga biru,9960.0
2018-04-11,tepung terigu segitiga biru,10000.0
2018-04-12,tepung terigu segitiga biru,10300.0
2018-04-13,tepung terigu segitiga biru,10100.0
2018-04-16,tepung terigu segitiga biru,9860.0
2018-04-02,tepung terigu segitiga biru,10240.0
2018-04-17,tepung terigu segitiga biru,10100.0
2018-04-19,tepung terigu segitiga biru,10300.0
2018-04-20,tepung terigu segitiga biru,10100.0
2018-04-23,tepung terigu segitiga biru,10000.0
2018-04-24,tepung terigu segitiga biru,9900.0
2018-04-25,tepung terigu segitiga biru,9800.0
2018-04-26,tepung terigu segitiga biru,9860.0
2018-04-27,tepung terigu segitiga biru,10000.0
2018-04-30,tepung terigu segitiga biru,9900.0
2018-11-01,tepung terigu segitiga biru,10100.0
2018-11-02,tepung terigu segitiga biru,10100.0
2018-11-05,tepung terigu segitiga biru,10100.0
2018-03-23,tepung terigu segitiga biru,10760.0
2018-11-06,tepung terigu segitiga biru,10100.0
2018-03-22,tepung terigu segitiga biru,10160.0
2018-04-18,tepung terigu segitiga biru,9900.0
2018-09-06,tepung terigu segitiga biru,10040.0
2018-07-31,tepung terigu segitiga biru,10400.0
2018-09-04,tepung terigu segitiga biru,10240.0
2018-02-28,tepung terigu segitiga biru,10200.0
2018-02-27,tepung terigu segitiga biru,9940.0
2018-02-26,tepung terigu segitiga biru,9940.0
2018-02-23,tepung terigu segitiga biru,9860.0
2018-02-22,tepung terigu segitiga biru,9940.0
2018-02-21,tepung terigu segitiga biru,10080.0
2018-02-20,tepung terigu segitiga biru,9800.0
2018-02-19,tepung terigu segitiga biru,9800.0
2018-02-15,tepung terigu segitiga biru,10100.0
2018-12-03,tepung terigu segitiga biru,10740.0
2018-12-04,tepung terigu segitiga biru,10040.0
2018-12-05,tepung terigu segitiga biru,9660.0
2018-12-06,tepung terigu segitiga biru,9760.0
2018-12-07,tepung terigu segitiga biru,9660.0
2018-12-10,tepung terigu segitiga biru,9760.0
2018-12-11,tepung terigu segitiga biru,9760.0
2018-12-12,tepung terigu segitiga biru,9960.0
2018-02-12,tepung terigu segitiga biru,9760.0
2018-02-13,tepung terigu segitiga biru,9500.0
2018-02-14,tepung terigu segitiga biru,9800.0
2018-12-31,tepung terigu segitiga biru,9800.0
2018-12-28,tepung terigu segitiga biru,9800.0
2018-12-27,tepung terigu segitiga biru,9700.0
2018-10-18,tepung terigu segitiga biru,9940.0
2018-12-26,tepung terigu segitiga biru,9740.0
2018-12-20,tepung terigu segitiga biru,9740.0
2018-12-19,tepung terigu segitiga biru,9700.0
2018-12-18,tepung terigu segitiga biru,9500.0
2018-12-17,tepung terigu segitiga biru,9700.0
2018-12-14,tepung terigu segitiga biru,9760.0
2018-12-13,tepung terigu segitiga biru,9960.0
2018-12-21,tepung terigu segitiga biru,9740.0
2018-10-17,tepung terigu segitiga biru,9940.0
2018-10-16,tepung terigu segitiga biru,10240.0
2018-10-15,tepung terigu segitiga biru,10140.0
2018-01-10,tepung terigu segitiga biru,9900.0
2018-08-14,tepung terigu segitiga biru,9940.0
2018-08-15,tepung terigu segitiga biru,10140.0
2018-08-16,tepung terigu segitiga biru,10240.0
2018-08-20,tepung terigu segitiga biru,10425.0
2018-08-21,tepung terigu segitiga biru,10340.0
2018-08-13,tepung terigu segitiga biru,9940.0
2018-08-22,tepung terigu segitiga biru,10140.0
2018-08-27,tepung terigu segitiga biru,10240.0
2018-08-28,tepung terigu segitiga biru,10440.0
2018-08-29,tepung terigu segitiga biru,10240.0
2018-08-30,tepung terigu segitiga biru,10140.0
2018-08-31,tepung terigu segitiga biru,10240.0
2018-01-09,tepung terigu segitiga biru,9840.0
2018-08-23,tepung terigu segitiga biru,10340.0
2018-02-09,tepung terigu segitiga biru,9940.0
2018-08-10,tepung terigu segitiga biru,10140.0
2018-08-08,tepung terigu segitiga biru,10240.0
2018-10-12,tepung terigu segitiga biru,10140.0
2018-10-11,tepung terigu segitiga biru,10140.0
2018-10-10,tepung terigu segitiga biru,10040.0
2018-10-09,tepung terigu segitiga biru,10140.0
2018-10-08,tepung terigu segitiga biru,10240.0
2018-10-05,tepung terigu segitiga biru,10140.0
2018-08-09,tepung terigu segitiga biru,10240.0
2018-10-03,tepung terigu segitiga biru,10140.0
2018-10-01,tepung terigu segitiga biru,10440.0
2018-08-01,tepung terigu segitiga biru,10300.0
2018-08-02,tepung terigu segitiga biru,10200.0
2018-08-03,tepung terigu segitiga biru,10200.0
2018-08-06,tepung terigu segitiga biru,10200.0
2018-08-07,tepung terigu segitiga biru,10200.0
2018-10-02,tepung terigu segitiga biru,10340.0
2018-02-08,tepung terigu segitiga biru,10350.0
2018-02-07,tepung terigu segitiga biru,10060.0
2018-02-06,tepung terigu segitiga biru,9960.0
2018-07-18,tepung terigu segitiga biru,10700.0
2018-07-19,tepung terigu segitiga biru,10700.0
2018-07-20,tepung terigu segitiga biru,10300.0
2018-07-23,tepung terigu segitiga biru,10300.0
2018-07-24,tepung terigu segitiga biru,10400.0
2018-07-25,tepung terigu segitiga biru,10100.0
